remittance_id,customer_id,transfer_date,destination_country,transfer_amount,exchange_rate,transfer_fee,transfer_status,channel
REM0008589,CUST00765,2025-09-19,Egypt,3272.04,70.834249,60.02,Completed,Mobile App
REM0008590,CUST00082,2026-03-30,India,2291.93,15.193443,55.1,Completed,Branch
REM0008591,CUST00126,2025-12-29,Egypt,738.38,19.232393,10.33,Completed,Mobile App
REM0008592,CUST00345,2026-07-29,Sri Lanka,4146.37,47.784269,28.53,Completed,Mobile App
REM0008593,CUST00009,2025-06-15,Nepal,1590.97,32.75427,61.35,Completed,Branch
REM0008594,CUST00897,2026-02-26,Bangladesh,4160.49,3.912154,40.02,Completed,Branch
REM0008595,CUST00552,2024-04-16,Bangladesh,310.24,51.376973,39.87,Failed,Branch
REM0008596,CUST00906,2026-07-12,Nepal,7741.76,14.117395,15.52,Completed,Branch
REM0008597,CUST00467,2024-05-13,Egypt,6416.2,35.834531,70.66,Completed,Partner
REM0008598,CUST00926,2025-03-07,Sri Lanka,7371.06,23.209252,68.34,Completed,Partner
REM0008599,CUST00332,2026-06-10,Bangladesh,965.06,34.372147,49.19,Completed,Branch
REM0008600,CUST00848,2025-01-30,Pakistan,2967.97,51.631501,43.96,Completed,Partner
REM0008601,CUST00717,2024-12-20,Nepal,4736.39,11.40662,9.68,Completed,Branch
REM0008602,CUST00606,2025-04-05,Bangladesh,5640.19,11.881677,33.05,Completed,Partner
REM0008603,CUST00233,2026-02-09,Jordan,6766.49,17.145498,36.43,Completed,Partner
REM0008604,CUST00217,2024-11-22,Egypt,4317.65,14.023678,47.63,Completed,Partner
REM0008605,CUST00297,2025-10-19,India,1924.31,41.341608,38.67,Completed,Branch
REM0008606,CUST00217,2025-04-25,Egypt,1903.31,74.618206,70.85,Completed,Mobile App
REM0008607,CUST00435,2024-05-20,Egypt,2723.84,76.222117,13.8,Completed,Mobile App
REM0008608,CUST00655,2024-02-23,Pakistan,5969.39,67.822282,60.99,Failed,Branch
REM0008609,CUST00335,2025-12-19,Philippines,4589.13,63.736271,65.4,Completed,Branch
REM0008610,CUST00522,2025-04-16,Philippines,5097.77,60.190737,11.62,Completed,Branch
REM0008611,CUST00240,2025-05-04,India,3173.43,39.263607,23.79,Pending,Mobile App
REM0008612,CUST00561,2025-11-10,Bangladesh,6654.73,71.063757,37.94,Completed,Branch
REM0008613,CUST00618,2024-08-24,Philippines,5076.15,22.87596,40.88,Completed,Mobile App
REM0008614,CUST00348,2025-01-13,India,2995.69,49.877825,37.37,Completed,Mobile App
REM0008615,CUST00185,2026-11-18,Nepal,7468.57,13.034549,8.26,Completed,Mobile App
REM0008616,CUST00564,2024-11-11,Philippines,2758.01,17.923415,60.87,Completed,Mobile App
REM0008617,CUST00319,2026-07-05,Egypt,7866.0,8.990429,9.69,Completed,Branch
REM0008618,CUST00498,2025-07-03,India,1058.83,9.519885,71.87,Pending,Partner
REM0008619,CUST00005,2024-09-14,India,630.77,78.748227,47.46,Completed,Branch
REM0008620,CUST00868,2024-07-30,Philippines,5374.81,81.985377,34.48,Completed,Branch
REM0008621,CUST00215,2025-09-27,Philippines,3885.45,30.946166,26.39,Completed,Partner
REM0008622,CUST00862,2025-12-24,Sri Lanka,3714.17,28.07006,44.62,Pending,Branch
REM0008623,CUST00825,2024-05-23,Nepal,4518.68,57.570953,9.46,Completed,Branch
REM0008624,CUST00424,2024-10-30,Nepal,630.06,22.768935,53.94,Completed,Mobile App
REM0008625,CUST00465,2024-07-18,India,4766.46,62.238372,74.15,Completed,Mobile App
REM0008626,CUST00033,2025-09-14,Sri Lanka,5905.8,32.141999,70.67,Completed,Branch
REM0008627,CUST00426,2025-06-03,Jordan,2568.28,45.025472,5.91,Completed,Branch
REM0008628,CUST00211,2026-03-25,India,6885.41,37.550412,50.55,Completed,Mobile App
REM0008629,CUST00813,2024-09-06,Philippines,2899.73,34.168829,36.32,Completed,Branch
REM0008630,CUST00418,2025-07-22,Philippines,2156.87,6.243604,44.9,Completed,Partner
REM0008631,CUST00667,2024-12-02,Egypt,2954.31,31.735908,48.78,Completed,Partner
REM0008632,CUST00668,2026-06-16,Sri Lanka,4006.51,5.401321,54.86,Completed,Mobile App
REM0008633,CUST00535,2024-03-31,Egypt,1371.35,57.831337,42.22,Completed,Partner
REM0008634,CUST00916,2026-11-10,Jordan,3699.4,30.868863,11.49,Completed,Mobile App
REM0008635,CUST00083,2026-04-01,Philippines,7286.9,34.047374,34.57,Completed,Partner
REM0008636,CUST00134,2024-12-27,Bangladesh,3021.85,50.218655,49.68,Completed,Partner
REM0008637,CUST00536,2025-09-19,Egypt,6652.21,66.063731,37.36,Completed,Mobile App
REM0008638,CUST00929,2024-03-12,Sri Lanka,2182.26,66.706991,66.21,Completed,Branch
REM0008639,CUST00652,2024-01-01,Nepal,1172.72,65.327266,70.84,Completed,Mobile App
REM0008640,CUST00451,2024-09-10,Egypt,2964.65,62.571905,59.67,Completed,Mobile App
REM0008641,CUST00044,2025-05-27,Pakistan,1319.56,13.967042,16.48,Completed,Partner
REM0008642,CUST00978,2024-09-25,Bangladesh,289.21,61.378838,69.49,Completed,Branch
REM0008643,CUST00023,2024-11-27,Philippines,2475.0,46.078387,46.96,Completed,Mobile App
REM0008644,CUST00468,2025-11-12,Sri Lanka,2074.52,68.248252,38.59,Completed,Branch
REM0008645,CUST00271,2025-04-22,Jordan,1633.18,40.643541,50.46,Completed,Partner
REM0008646,CUST00786,2024-01-13,Pakistan,5779.57,81.329916,36.87,Completed,Partner
REM0008647,CUST00503,2024-05-06,Philippines,5946.05,1.244895,16.61,Completed,Branch
REM0008648,CUST00978,2026-04-26,Philippines,2717.44,2.036545,41.59,Completed,Mobile App
REM0008649,CUST00109,2024-06-14,Pakistan,857.68,34.696672,28.03,Completed,Branch
REM0008650,CUST00104,2025-05-13,Nepal,5115.97,50.957532,48.98,Pending,Mobile App
REM0008651,CUST00746,2025-02-15,Egypt,5546.56,51.636747,6.58,Completed,Partner
REM0008652,CUST00079,2024-08-20,Egypt,1832.6,30.2619,54.89,Failed,Branch
REM0008653,CUST00319,2026-07-16,Sri Lanka,1220.71,63.87819,40.24,Completed,Branch
REM0008654,CUST01000,2026-08-20,Egypt,6199.9,16.57075,7.45,Completed,Mobile App
REM0008655,CUST00393,2026-06-26,Philippines,4566.63,80.341314,40.82,Completed,Mobile App
REM0008656,CUST00008,2025-06-09,Sri Lanka,5872.94,32.406487,33.36,Completed,Partner
REM0008657,CUST00626,2024-07-30,Egypt,813.44,32.801428,60.27,Completed,Mobile App
REM0008658,CUST00660,2025-06-24,Egypt,551.4,49.446831,23.27,Failed,Mobile App
REM0008659,CUST00819,2026-12-27,Nepal,1501.23,52.000183,60.93,Pending,Branch
REM0008660,CUST00878,2024-09-18,Nepal,7896.15,77.575725,60.62,Completed,Partner
REM0008661,CUST00432,2026-12-19,Pakistan,4556.75,30.197582,23.24,Completed,Mobile App
REM0008662,CUST00872,2024-09-14,Pakistan,2241.47,56.238093,13.75,Completed,Branch
REM0008663,CUST00823,2025-10-07,India,5175.04,65.643742,72.07,Completed,Mobile App
REM0008664,CUST00776,2025-03-20,Jordan,4984.97,45.960717,10.5,Completed,Partner
REM0008665,CUST00332,2026-12-28,Jordan,3430.39,61.835945,56.27,Completed,Mobile App
REM0008666,CUST00319,2024-05-04,Nepal,397.45,13.059074,53.25,Completed,Branch
REM0008667,CUST00669,2024-01-22,Sri Lanka,5189.56,55.142507,63.78,Completed,Partner
REM0008668,CUST00252,2026-05-26,Pakistan,7115.28,63.934237,18.43,Completed,Mobile App
REM0008669,CUST00882,2026-11-18,Jordan,1271.3,59.105624,64.9,Pending,Mobile App
REM0008670,CUST00187,2025-05-23,Sri Lanka,2483.12,16.966613,72.04,Failed,Partner
REM0008671,CUST00286,2024-11-13,Sri Lanka,2972.27,74.010341,39.49,Completed,Mobile App
REM0008672,CUST00428,2024-02-14,Egypt,6943.71,15.195019,74.12,Completed,Mobile App
REM0008673,CUST00631,2024-05-26,Jordan,5867.82,65.280036,34.16,Completed,Branch
REM0008674,CUST00222,2024-01-23,India,6558.1,46.772443,17.11,Completed,Branch
REM0008675,CUST00926,2024-05-27,India,1980.63,84.114672,8.96,Failed,Mobile App
REM0008676,CUST00025,2026-08-27,Pakistan,346.34,61.275085,62.3,Completed,Branch
REM0008677,CUST00478,2026-05-01,Pakistan,3231.21,24.794735,64.14,Completed,Partner
REM0008678,CUST00318,2025-03-17,Nepal,2393.83,52.396131,54.65,Pending,Branch
REM0008679,CUST00076,2025-03-30,India,3479.96,34.655661,27.2,Completed,Branch
REM0008680,CUST00399,2024-06-01,Nepal,1400.68,28.609127,56.21,Completed,Partner
REM0008681,CUST00480,2025-09-16,Sri Lanka,2609.05,6.772863,29.9,Failed,Mobile App
REM0008682,CUST00925,2026-06-21,Pakistan,3800.48,78.99596,47.99,Completed,Branch
REM0008683,CUST00190,2026-12-28,Nepal,7024.55,28.419148,38.34,Completed,Partner
REM0008684,CUST00139,2026-07-05,Jordan,5452.78,2.507577,59.14,Completed,Partner
REM0008685,CUST00299,2024-12-26,Egypt,5777.26,30.163789,55.27,Completed,Partner
REM0008686,CUST00268,2024-03-04,Nepal,5471.64,39.779495,7.84,Completed,Branch
REM0008687,CUST00903,2025-04-25,Egypt,5966.94,67.53645,41.14,Completed,Partner
REM0008688,CUST00600,2026-12-05,India,5308.33,2.498054,48.59,Completed,Branch
REM0008689,CUST00888,2024-12-13,Bangladesh,3672.71,45.758018,57.56,Completed,Branch
REM0008690,CUST00189,2026-04-23,India,6493.84,57.197706,66.64,Pending,Branch
REM0008691,CUST00646,2026-02-24,Pakistan,5034.37,7.67348,30.28,Completed,Mobile App
REM0008692,CUST00340,2025-06-08,India,5184.91,51.526868,46.19,Completed,Partner
REM0008693,CUST00569,2024-05-25,India,2282.44,49.081348,73.52,Completed,Branch
REM0008694,CUST00485,2026-12-07,India,4325.95,28.109423,44.58,Completed,Mobile App
REM0008695,CUST00545,2024-05-29,India,437.45,65.719383,32.54,Completed,Mobile App
REM0008696,CUST00452,2025-03-09,Jordan,426.21,14.197302,13.99,Completed,Partner
REM0008697,CUST00643,2026-09-28,India,1583.16,62.470083,68.71,Completed,Partner
REM0008698,CUST00649,2026-03-22,Jordan,1718.02,69.361069,72.55,Completed,Branch
REM0008699,CUST00079,2024-02-06,Egypt,6441.31,74.878047,52.35,Completed,Branch
REM0008700,CUST00440,2025-08-04,Egypt,4462.92,64.420199,40.84,Completed,Partner
REM0008701,CUST00474,2026-12-10,Jordan,5038.68,48.560576,10.63,Completed,Branch
REM0008702,CUST00288,2026-09-08,Bangladesh,7457.89,23.912094,17.56,Completed,Mobile App
REM0008703,CUST00239,2026-12-29,India,6312.96,26.851195,56.94,Completed,Mobile App
REM0008704,CUST00625,2024-01-18,Pakistan,1786.1,4.627264,14.61,Completed,Mobile App
REM0008705,CUST00086,2025-01-20,Bangladesh,5699.62,30.299313,71.6,Completed,Mobile App
REM0008706,CUST00511,2025-01-28,Bangladesh,840.91,47.113606,62.94,Completed,Mobile App
REM0008707,CUST00042,2024-01-19,India,7406.69,7.516674,59.75,Completed,Partner
REM0008708,CUST00502,2025-02-21,Sri Lanka,2642.0,78.307113,8.86,Completed,Partner
REM0008709,CUST00737,2025-10-19,Bangladesh,7245.04,48.787349,10.59,Completed,Branch
REM0008710,CUST00975,2026-08-25,Sri Lanka,6009.79,3.110137,22.1,Completed,Partner
REM0008711,CUST00430,2024-02-07,Jordan,2977.36,3.339497,66.72,Completed,Mobile App
REM0008712,CUST00537,2025-10-25,Bangladesh,5561.96,34.101647,39.95,Completed,Mobile App
REM0008713,CUST00473,2025-02-13,Nepal,3784.96,65.463812,26.76,Failed,Partner
REM0008714,CUST00305,2026-07-12,Jordan,2923.64,39.846884,12.76,Completed,Partner
REM0008715,CUST00566,2024-04-11,Pakistan,1437.67,50.049495,37.38,Completed,Partner
REM0008716,CUST00629,2025-01-29,Philippines,227.49,69.272525,59.58,Completed,Partner
REM0008717,CUST00131,2026-01-28,Egypt,7892.65,58.525836,6.21,Completed,Partner
REM0008718,CUST00580,2024-06-04,Nepal,604.04,8.719672,59.59,Completed,Partner
REM0008719,CUST00849,2025-02-09,Bangladesh,2545.35,54.181637,7.6,Completed,Partner
REM0008720,CUST00390,2024-03-13,Philippines,6619.82,9.021405,57.81,Completed,Branch
REM0008721,CUST00405,2026-11-19,India,1742.85,67.178605,36.8,Completed,Mobile App
REM0008722,CUST00336,2026-01-03,Pakistan,4691.69,69.955171,24.37,Completed,Partner
REM0008723,CUST00167,2025-04-16,Sri Lanka,4022.74,58.605439,14.64,Completed,Mobile App
REM0008724,CUST00578,2025-06-26,Jordan,6827.57,59.793892,54.51,Completed,Branch
REM0008725,CUST00151,2024-02-03,Egypt,7648.33,83.16903,61.09,Completed,Branch
REM0008726,CUST00610,2024-07-31,Philippines,1963.17,18.646012,18.85,Completed,Branch
REM0008727,CUST00541,2025-05-11,Sri Lanka,5184.25,30.091979,41.25,Completed,Partner
REM0008728,CUST00916,2026-06-25,Sri Lanka,4650.71,0.904903,53.13,Completed,Branch
REM0008729,CUST00732,2026-12-04,Pakistan,4968.26,4.118143,66.57,Completed,Branch
REM0008730,CUST00117,2025-09-22,Jordan,5087.23,63.479457,15.44,Completed,Branch
REM0008731,CUST00943,2026-04-06,India,6742.08,37.283666,11.24,Completed,Partner
REM0008732,CUST00757,2025-09-05,Jordan,3930.85,63.994529,61.22,Completed,Partner
REM0008733,CUST00976,2025-04-08,Egypt,1796.42,33.593219,6.82,Completed,Mobile App
REM0008734,CUST00891,2025-07-20,Sri Lanka,6153.25,40.622076,17.26,Completed,Branch
REM0008735,CUST00176,2024-05-19,Sri Lanka,2237.08,48.790334,52.66,Completed,Partner
REM0008736,CUST00995,2024-06-24,India,350.94,45.85968,54.44,Completed,Partner
REM0008737,CUST00892,2025-10-21,Jordan,2711.53,63.826046,26.56,Completed,Mobile App
REM0008738,CUST00165,2025-07-19,Sri Lanka,901.26,8.87415,36.34,Completed,Mobile App
REM0008739,CUST00369,2025-10-09,Sri Lanka,2316.19,81.197188,50.37,Completed,Branch
REM0008740,CUST00621,2026-11-27,Jordan,3249.03,11.053247,17.09,Completed,Mobile App
REM0008741,CUST00791,2024-03-25,India,6713.99,48.012393,65.69,Completed,Branch
REM0008742,CUST00449,2026-08-27,Nepal,5562.21,37.532291,50.82,Completed,Partner
REM0008743,CUST00767,2024-01-08,Sri Lanka,2112.09,76.292477,21.05,Completed,Mobile App
REM0008744,CUST00565,2024-05-13,Jordan,3056.86,79.777291,39.95,Completed,Mobile App
REM0008745,CUST00734,2024-07-07,Jordan,1549.99,13.48502,68.04,Pending,Mobile App
REM0008746,CUST00390,2026-02-11,Nepal,5408.22,5.824254,67.9,Completed,Branch
REM0008747,CUST00803,2024-01-31,Jordan,1151.36,77.433084,25.2,Completed,Partner
REM0008748,CUST00788,2026-06-12,Sri Lanka,1664.89,52.802285,32.96,Completed,Mobile App
REM0008749,CUST00831,2025-06-12,Nepal,7629.58,53.594237,7.75,Completed,Branch
REM0008750,CUST00446,2024-02-29,Pakistan,2799.05,69.254298,19.2,Failed,Mobile App
REM0008751,CUST00240,2026-09-23,Sri Lanka,4845.94,61.639342,69.88,Completed,Mobile App
REM0008752,CUST00371,2026-05-18,Philippines,7517.94,33.572122,72.8,Completed,Partner
REM0008753,CUST00264,2026-04-24,Pakistan,5919.25,71.786881,68.76,Completed,Branch
REM0008754,CUST00892,2026-11-16,Philippines,4493.83,10.149452,34.4,Completed,Branch
REM0008755,CUST00448,2026-01-06,Jordan,3962.44,54.374224,49.18,Completed,Branch
REM0008756,CUST00830,2024-07-29,Jordan,4036.96,32.36483,73.37,Completed,Partner
REM0008757,CUST00890,2025-11-20,Bangladesh,7342.93,6.684465,29.19,Failed,Mobile App
REM0008758,CUST00843,2026-04-01,Bangladesh,6896.02,46.358192,51.82,Completed,Branch
REM0008759,CUST00414,2025-07-09,Nepal,7734.69,43.046801,74.0,Completed,Partner
REM0008760,CUST00861,2026-06-30,Sri Lanka,1775.68,57.958045,18.55,Completed,Mobile App
REM0008761,CUST00225,2024-10-13,Nepal,3098.13,54.34429,61.16,Pending,Branch
REM0008762,CUST00438,2025-04-17,Sri Lanka,1175.83,31.016089,11.87,Completed,Partner
REM0008763,CUST00453,2026-12-11,India,5733.9,64.901386,41.31,Completed,Mobile App
REM0008764,CUST00178,2025-04-10,Philippines,2669.27,2.569494,5.18,Pending,Mobile App
REM0008765,CUST00092,2025-04-20,Nepal,1953.51,61.331905,29.66,Completed,Partner
REM0008766,CUST00453,2026-09-15,Pakistan,7056.88,14.051685,43.3,Completed,Partner
REM0008767,CUST00391,2024-10-08,Philippines,2772.44,53.376957,53.48,Completed,Partner
REM0008768,CUST00101,2026-06-24,India,2750.79,53.328664,59.8,Failed,Partner
REM0008769,CUST00505,2024-06-18,Sri Lanka,4730.2,2.905083,15.21,Completed,Partner
REM0008770,CUST00199,2024-05-11,India,5873.38,54.369263,61.01,Completed,Partner
REM0008771,CUST00793,2024-06-30,Bangladesh,5100.61,47.757486,23.45,Completed,Partner
REM0008772,CUST00626,2024-06-12,Sri Lanka,6548.71,59.257963,72.01,Completed,Mobile App
REM0008773,CUST00943,2026-02-07,Nepal,644.72,17.115026,41.08,Completed,Branch
REM0008774,CUST00383,2026-05-08,Jordan,4965.65,70.30152,30.62,Completed,Partner
REM0008775,CUST00179,2025-05-07,Sri Lanka,4102.53,56.823278,41.8,Completed,Branch
REM0008776,CUST00142,2025-03-20,Nepal,3623.05,50.239344,14.64,Completed,Mobile App
REM0008777,CUST00003,2024-03-15,Syria,18981.8,22.778497,12.05,Completed,Mobile App
REM0008778,CUST00716,2025-05-06,Bangladesh,1861.9,56.681637,64.22,Completed,Partner
REM0008779,CUST00217,2024-10-18,Bangladesh,7786.68,56.456819,73.66,Completed,Branch
REM0008780,CUST00380,2025-08-03,India,5516.81,84.716279,63.58,Completed,Partner
REM0008781,CUST00208,2024-12-12,Bangladesh,1029.94,72.59304,19.51,Failed,Partner
REM0008782,CUST00998,2024-01-15,India,1165.42,53.492061,15.88,Failed,Branch
REM0008783,CUST00219,2026-10-30,Bangladesh,3425.8,63.230528,50.72,Failed,Partner
REM0008784,CUST00799,2026-08-07,Bangladesh,2994.06,81.15746,59.15,Completed,Partner
REM0008785,CUST00781,2024-08-24,Sri Lanka,1104.25,0.498455,55.79,Completed,Partner
REM0008786,CUST00823,2024-10-30,Bangladesh,2251.93,39.936876,60.76,Completed,Mobile App
REM0008787,CUST00084,2025-03-27,Jordan,4529.65,80.848733,12.8,Completed,Partner
REM0008788,CUST00959,2024-09-04,Egypt,632.66,75.07122,50.58,Completed,Mobile App
REM0008789,CUST00320,2026-03-24,Philippines,1584.87,36.251231,11.52,Completed,Partner
REM0008790,CUST00192,2025-01-09,Philippines,792.53,55.145082,51.29,Failed,Mobile App
REM0008791,CUST00366,2026-01-14,Jordan,7480.32,7.561621,35.72,Completed,Partner
REM0008792,CUST00837,2026-08-26,Philippines,4154.85,31.203631,74.18,Completed,Mobile App
REM0008793,CUST00078,2025-04-09,Sri Lanka,5166.62,71.947201,24.1,Completed,Mobile App
REM0008794,CUST00947,2025-08-20,Egypt,4770.47,68.993842,38.03,Completed,Branch
REM0008795,CUST00569,2026-07-22,India,4619.0,22.372216,23.83,Completed,Mobile App
REM0008796,CUST00784,2024-07-01,Bangladesh,2567.45,3.387199,7.96,Completed,Branch
REM0008797,CUST00657,2025-07-28,Bangladesh,1534.35,45.04877,34.59,Completed,Mobile App
REM0008798,CUST00305,2024-09-02,Sri Lanka,1925.15,56.295909,46.71,Completed,Branch
REM0008799,CUST00008,2026-08-19,Sri Lanka,4324.57,5.15079,54.1,Failed,Branch
REM0008800,CUST00455,2024-06-12,Jordan,1791.4,32.537519,48.13,Completed,Branch
REM0008801,CUST00765,2025-10-02,India,2506.29,84.55608,61.3,Completed,Partner
REM0008802,CUST00691,2024-12-13,Philippines,6441.8,7.240539,55.74,Completed,Partner
REM0008803,CUST00471,2026-10-30,Sri Lanka,2399.55,23.537242,49.85,Completed,Partner
REM0008804,CUST00636,2025-06-01,Sri Lanka,5832.85,64.003844,22.81,Completed,Branch
REM0008805,CUST00392,2024-08-06,Philippines,6988.71,84.32184,26.6,Failed,Branch
REM0008806,CUST00641,2024-06-17,Egypt,5039.82,36.282681,15.24,Failed,Mobile App
REM0008807,CUST00281,2026-06-30,Jordan,2938.89,41.09877,67.07,Completed,Branch
REM0008808,CUST00917,2026-10-18,Jordan,649.72,16.51224,27.84,Completed,Mobile App
REM0008809,CUST00599,2025-12-14,Bangladesh,2010.83,8.926578,10.66,Failed,Partner
REM0008810,CUST00125,2025-01-29,Nepal,3970.99,29.719635,56.58,Completed,Mobile App
REM0008811,CUST00025,2025-09-19,India,7036.89,29.200549,25.28,Completed,Partner
REM0008812,CUST00681,2024-07-05,India,2081.5,46.330672,14.3,Failed,Partner
REM0008813,CUST00476,2026-04-25,Pakistan,1468.43,71.101858,41.98,Completed,Partner
REM0008814,CUST00740,2024-07-19,Sri Lanka,4504.04,5.678231,19.22,Completed,Partner
REM0008815,CUST00392,2025-11-17,Sri Lanka,1226.72,9.589897,30.78,Completed,Branch
REM0008816,CUST00691,2026-03-07,Jordan,2154.37,39.390793,22.21,Completed,Branch
REM0008817,CUST00788,2025-10-22,Philippines,5995.28,74.839333,33.39,Completed,Partner
REM0008818,CUST00403,2026-10-03,Pakistan,4829.03,8.453731,52.14,Pending,Partner
REM0008819,CUST00620,2026-04-06,Philippines,7380.85,54.400351,50.54,Completed,Mobile App
REM0008820,CUST00340,2025-10-04,Philippines,3585.29,21.00818,13.46,Completed,Branch
REM0008821,CUST00923,2025-11-06,Pakistan,6676.6,69.981095,61.94,Completed,Branch
REM0008822,CUST00923,2026-11-02,Philippines,7400.66,3.870332,20.78,Completed,Mobile App
REM0008823,CUST00943,2024-10-08,Nepal,2554.27,23.434255,39.25,Completed,Branch
REM0008824,CUST00749,2026-09-26,India,2997.92,61.670756,25.1,Failed,Partner
REM0008825,CUST00638,2026-07-19,Philippines,2738.33,28.974439,17.61,Completed,Branch
REM0008826,CUST00235,2026-08-05,India,5449.37,55.808842,42.84,Completed,Mobile App
REM0008827,CUST00597,2024-05-16,Pakistan,7666.32,3.284411,37.86,Completed,Partner
REM0008828,CUST00084,2024-11-11,Nepal,7541.57,7.439504,11.15,Completed,Mobile App
REM0008829,CUST00127,2026-02-26,India,6241.86,18.133786,70.8,Completed,Partner
REM0008830,CUST00974,2025-07-04,Egypt,3923.81,11.550769,34.19,Completed,Branch
REM0008831,CUST00888,2025-12-25,Egypt,4002.36,8.57271,9.23,Completed,Partner
REM0008832,CUST00465,2025-04-08,Nepal,6458.01,70.298749,40.98,Completed,Branch
REM0008833,CUST00810,2025-01-04,Nepal,1382.08,27.250442,13.43,Completed,Partner
REM0008834,CUST00224,2024-07-12,Nepal,2971.07,22.317315,22.43,Failed,Branch
REM0008835,CUST00088,2025-12-10,Pakistan,5532.0,77.61242,52.72,Completed,Mobile App
REM0008836,CUST00107,2026-01-07,Pakistan,3645.21,24.533018,60.81,Completed,Partner
REM0008837,CUST00940,2025-03-13,India,2506.24,81.671438,15.31,Completed,Mobile App
REM0008838,CUST00050,2024-12-17,Nepal,3570.38,70.658728,47.42,Completed,Branch
REM0008839,CUST00794,2025-02-06,Pakistan,4632.06,3.781626,22.88,Pending,Partner
REM0008840,CUST00688,2024-07-26,Sri Lanka,986.22,5.533192,28.06,Completed,Partner
