document_verification_id,document_id,customer_id,verification_date,verification_provider,document_authenticity_status,name_match_status,date_of_birth_match_status,expiry_check_status,verification_score,verification_status
DV001807,DOC001807,CUST00904,2026-04-12,Internal KYC Engine,Authentic,Matched,Matched,Expired,87.77,Verified
DV001808,DOC001808,CUST00904,2025-11-21,Persona,Authentic,Matched,Matched,Valid,96.28,Verified
DV001809,DOC001809,CUST00905,2024-12-25,Manual Review,Authentic,Matched,Matched,Expired,99.97,Verified
DV001810,DOC001810,CUST00905,2024-06-02,Onfido,Authentic,Matched,Matched,Valid,94.79,Verified
DV001811,DOC001811,CUST00906,2024-05-13,Manual Review,Under Review,Matched,Review Required,Review Required,58.21,Pending
DV001812,DOC001812,CUST00906,2025-08-01,Persona,Under Review,Review Required,Review Required,Review Required,62.35,Pending
DV001813,DOC001813,CUST00907,2024-03-03,Internal KYC Engine,Authentic,Matched,Matched,Valid,99.62,Verified
DV001814,DOC001814,CUST00907,2025-11-28,Manual Review,Authentic,Matched,Matched,Valid,82.12,Verified
DV001815,DOC001815,CUST00908,2026-04-03,Persona,Authentic,Matched,Matched,Valid,89.03,Verified
DV001816,DOC001816,CUST00908,2025-08-29,Persona,Under Review,Review Required,Review Required,Review Required,72.57,Pending
DV001817,DOC001817,CUST00909,2025-01-12,Manual Review,Authentic,Matched,Matched,Expired,97.03,Verified
DV001818,DOC001818,CUST00909,2026-01-10,Manual Review,Suspicious,Review Required,Mismatch,Review Required,25.76,Rejected
DV001819,DOC001819,CUST00910,2025-06-14,Manual Review,Authentic,Matched,Matched,Valid,87.34,Verified
DV001820,DOC001820,CUST00910,2026-09-02,Onfido,Authentic,Matched,Matched,Valid,97.48,Verified
DV001821,DOC001821,CUST00911,2024-06-18,Internal KYC Engine,Authentic,Matched,Matched,Expired,93.27,Verified
DV001822,DOC001822,CUST00911,2024-01-11,Manual Review,Under Review,Review Required,Matched,Review Required,74.33,Pending
DV001823,DOC001823,CUST00912,2026-05-12,Persona,Authentic,Matched,Matched,Expired,90.18,Verified
DV001824,DOC001824,CUST00912,2026-11-14,Manual Review,Authentic,Matched,Matched,Valid,85.21,Verified
DV001825,DOC001825,CUST00913,2024-07-29,Onfido,Authentic,Matched,Matched,Expired,95.56,Verified
DV001826,DOC001826,CUST00913,2026-04-23,Manual Review,Authentic,Matched,Matched,Valid,80.07,Verified
DV001827,DOC001827,CUST00914,2024-04-30,Internal KYC Engine,Authentic,Matched,Matched,Expired,90.83,Verified
DV001828,DOC001828,CUST00914,2024-07-24,Manual Review,Authentic,Matched,Matched,Valid,99.77,Verified
DV001829,DOC001829,CUST00915,2024-10-15,Onfido,Authentic,Matched,Matched,Valid,82.71,Verified
DV001830,DOC001830,CUST00915,2024-12-11,Persona,Authentic,Matched,Matched,Valid,89.43,Verified
DV001831,DOC001831,CUST00916,2024-08-15,Onfido,Authentic,Matched,Matched,Valid,90.03,Verified
DV001832,DOC001832,CUST00916,2024-11-26,Persona,Authentic,Matched,Matched,Expired,87.02,Verified
DV001833,DOC001833,CUST00917,2024-10-30,Persona,Authentic,Matched,Matched,Expired,84.59,Verified
DV001834,DOC001834,CUST00917,2024-11-13,Internal KYC Engine,Authentic,Matched,Matched,Expired,83.5,Verified
DV001835,DOC001835,CUST00918,2025-07-22,Manual Review,Authentic,Matched,Matched,Valid,80.26,Verified
DV001836,DOC001836,CUST00918,2024-11-14,Persona,Authentic,Matched,Matched,Valid,86.53,Verified
DV001837,DOC001837,CUST00919,2025-08-31,Onfido,Authentic,Matched,Matched,Valid,87.16,Verified
DV001838,DOC001838,CUST00919,2024-07-07,Onfido,Authentic,Matched,Matched,Valid,80.03,Verified
DV001839,DOC001839,CUST00920,2025-07-02,Manual Review,Authentic,Matched,Matched,Expired,94.53,Verified
DV001840,DOC001840,CUST00920,2024-08-25,Persona,Authentic,Matched,Matched,Valid,92.11,Verified
DV001841,DOC001841,CUST00921,2024-07-27,Onfido,Authentic,Matched,Matched,Expired,87.46,Verified
DV001842,DOC001842,CUST00921,2025-12-11,Onfido,Authentic,Matched,Matched,Valid,98.72,Verified
DV001843,DOC001843,CUST00922,2025-10-05,Persona,Authentic,Matched,Matched,Expired,96.52,Verified
DV001844,DOC001844,CUST00922,2026-06-26,Persona,Authentic,Matched,Matched,Valid,86.37,Verified
DV001845,DOC001845,CUST00923,2026-01-06,Manual Review,Suspicious,Mismatch,Mismatch,Review Required,21.28,Rejected
DV001846,DOC001846,CUST00923,2024-03-24,Manual Review,Authentic,Matched,Matched,Expired,91.13,Verified
DV001847,DOC001847,CUST00924,2024-02-29,Persona,Authentic,Matched,Matched,Valid,90.48,Verified
DV001848,DOC001848,CUST00924,2024-02-05,Onfido,Authentic,Matched,Matched,Valid,98.53,Verified
DV001849,DOC001849,CUST00925,2025-09-06,Onfido,Authentic,Matched,Matched,Valid,80.47,Verified
DV001850,DOC001850,CUST00925,2025-11-05,Persona,Authentic,Matched,Matched,Valid,92.44,Verified
DV001851,DOC001851,CUST00926,2025-11-12,Persona,Authentic,Matched,Matched,Expired,86.03,Verified
DV001852,DOC001852,CUST00926,2026-11-11,Onfido,Authentic,Matched,Matched,Valid,95.73,Verified
DV001853,DOC001853,CUST00927,2025-06-21,Internal KYC Engine,Authentic,Matched,Matched,Valid,98.6,Verified
DV001854,DOC001854,CUST00927,2026-04-19,Manual Review,Authentic,Matched,Matched,Valid,89.39,Verified
DV001855,DOC001855,CUST00928,2024-09-20,Onfido,Authentic,Matched,Matched,Valid,85.76,Verified
DV001856,DOC001856,CUST00928,2026-11-10,Persona,Authentic,Matched,Matched,Valid,83.51,Verified
DV001857,DOC001857,CUST00929,2025-03-30,Internal KYC Engine,Authentic,Matched,Matched,Expired,80.45,Verified
DV001858,DOC001858,CUST00929,2024-02-21,Persona,Authentic,Matched,Matched,Valid,89.95,Verified
DV001859,DOC001859,CUST00930,2024-08-24,Persona,Authentic,Matched,Matched,Expired,89.29,Verified
DV001860,DOC001860,CUST00930,2026-06-29,Internal KYC Engine,Authentic,Matched,Matched,Valid,81.95,Verified
DV001861,DOC001861,CUST00931,2025-05-05,Manual Review,Authentic,Matched,Matched,Expired,98.62,Verified
DV001862,DOC001862,CUST00931,2025-10-23,Internal KYC Engine,Under Review,Matched,Review Required,Review Required,73.62,Pending
DV001863,DOC001863,CUST00932,2026-02-01,Internal KYC Engine,Authentic,Matched,Matched,Valid,98.3,Verified
DV001864,DOC001864,CUST00932,2024-02-12,Internal KYC Engine,Authentic,Matched,Matched,Valid,93.96,Verified
DV001865,DOC001865,CUST00933,2024-01-02,Manual Review,Authentic,Matched,Matched,Valid,83.73,Verified
DV001866,DOC001866,CUST00933,2026-05-30,Onfido,Authentic,Matched,Matched,Valid,92.05,Verified
DV001867,DOC001867,CUST00934,2026-01-05,Persona,Authentic,Matched,Matched,Expired,93.79,Verified
DV001868,DOC001868,CUST00934,2026-05-28,Onfido,Authentic,Matched,Matched,Valid,90.4,Verified
DV001869,DOC001869,CUST00935,2024-04-09,Manual Review,Authentic,Matched,Matched,Valid,87.55,Verified
DV001870,DOC001870,CUST00935,2026-07-30,Persona,Authentic,Matched,Matched,Valid,86.63,Verified
DV001871,DOC001871,CUST00936,2025-07-13,Internal KYC Engine,Authentic,Matched,Matched,Expired,84.67,Verified
DV001872,DOC001872,CUST00936,2024-03-29,Onfido,Authentic,Matched,Matched,Valid,88.88,Verified
DV001873,DOC001873,CUST00937,2024-10-21,Manual Review,Authentic,Matched,Matched,Expired,87.98,Verified
DV001874,DOC001874,CUST00937,2025-04-01,Manual Review,Authentic,Matched,Matched,Valid,88.29,Verified
DV001875,DOC001875,CUST00938,2024-05-21,Internal KYC Engine,Authentic,Matched,Matched,Valid,93.28,Verified
DV001876,DOC001876,CUST00938,2024-04-29,Persona,Authentic,Matched,Matched,Valid,91.75,Verified
DV001877,DOC001877,CUST00939,2024-02-11,Internal KYC Engine,Authentic,Matched,Matched,Valid,87.15,Verified
DV001878,DOC001878,CUST00939,2026-03-27,Persona,Authentic,Matched,Matched,Valid,83.89,Verified
DV001879,DOC001879,CUST00940,2026-03-25,Internal KYC Engine,Authentic,Matched,Matched,Expired,92.8,Verified
DV001880,DOC001880,CUST00940,2026-07-30,Manual Review,Authentic,Matched,Matched,Valid,85.39,Verified
DV001881,DOC001881,CUST00941,2025-01-04,Internal KYC Engine,Authentic,Matched,Matched,Expired,97.19,Verified
DV001882,DOC001882,CUST00941,2024-01-19,Internal KYC Engine,Authentic,Matched,Matched,Valid,96.05,Verified
DV001883,DOC001883,CUST00942,2025-05-07,Persona,Authentic,Matched,Matched,Valid,93.51,Verified
DV001884,DOC001884,CUST00942,2024-12-22,Persona,Authentic,Matched,Matched,Valid,98.02,Verified
DV001885,DOC001885,CUST00943,2024-01-10,Onfido,Authentic,Matched,Matched,Valid,86.03,Verified
DV001886,DOC001886,CUST00943,2026-07-19,Persona,Authentic,Matched,Matched,Valid,85.48,Verified
DV001887,DOC001887,CUST00944,2025-11-08,Internal KYC Engine,Authentic,Matched,Matched,Expired,86.16,Verified
DV001888,DOC001888,CUST00944,2026-03-26,Onfido,Authentic,Matched,Matched,Valid,84.93,Verified
DV001889,DOC001889,CUST00945,2025-11-23,Internal KYC Engine,Authentic,Matched,Matched,Expired,86.55,Verified
DV001890,DOC001890,CUST00945,2024-02-28,Manual Review,Authentic,Matched,Matched,Valid,89.17,Verified
DV001891,DOC001891,CUST00946,2026-02-14,Onfido,Under Review,Matched,Review Required,Review Required,66.33,Pending
DV001892,DOC001892,CUST00946,2024-12-02,Internal KYC Engine,Authentic,Matched,Matched,Valid,83.24,Verified
DV001893,DOC001893,CUST00947,2025-05-04,Persona,Authentic,Matched,Matched,Expired,89.04,Verified
DV001894,DOC001894,CUST00947,2024-10-22,Internal KYC Engine,Authentic,Matched,Matched,Valid,84.43,Verified
DV001895,DOC001895,CUST00948,2025-08-19,Internal KYC Engine,Authentic,Matched,Matched,Expired,93.51,Verified
DV001896,DOC001896,CUST00948,2025-03-31,Onfido,Authentic,Matched,Matched,Valid,83.63,Verified
DV001897,DOC001897,CUST00949,2024-10-12,Manual Review,Authentic,Matched,Matched,Valid,86.44,Verified
DV001898,DOC001898,CUST00949,2025-07-26,Onfido,Authentic,Matched,Matched,Expired,84.53,Verified
DV001899,DOC001899,CUST00950,2024-10-13,Manual Review,Authentic,Matched,Matched,Valid,98.23,Verified
DV001900,DOC001900,CUST00950,2024-07-04,Manual Review,Authentic,Matched,Matched,Valid,87.85,Verified
DV001901,DOC001901,CUST00951,2026-09-21,Internal KYC Engine,Authentic,Matched,Matched,Expired,83.16,Verified
DV001902,DOC001902,CUST00951,2024-10-11,Persona,Authentic,Matched,Matched,Valid,99.03,Verified
DV001903,DOC001903,CUST00952,2024-06-27,Manual Review,Authentic,Matched,Matched,Expired,80.53,Verified
DV001904,DOC001904,CUST00952,2024-12-28,Onfido,Authentic,Matched,Matched,Valid,89.28,Verified
DV001905,DOC001905,CUST00953,2025-05-08,Persona,Authentic,Matched,Matched,Valid,87.18,Verified
DV001906,DOC001906,CUST00953,2026-02-22,Persona,Authentic,Matched,Matched,Valid,98.0,Verified
DV001907,DOC001907,CUST00954,2024-09-15,Internal KYC Engine,Under Review,Review Required,Matched,Review Required,61.49,Pending
DV001908,DOC001908,CUST00954,2025-03-17,Onfido,Authentic,Matched,Matched,Valid,95.03,Verified
DV001909,DOC001909,CUST00955,2024-11-17,Onfido,Authentic,Matched,Matched,Expired,96.78,Verified
DV001910,DOC001910,CUST00955,2026-01-03,Onfido,Authentic,Matched,Matched,Valid,86.04,Verified
DV001911,DOC001911,CUST00956,2024-04-02,Manual Review,Authentic,Matched,Matched,Expired,83.7,Verified
DV001912,DOC001912,CUST00956,2024-04-09,Onfido,Authentic,Matched,Matched,Valid,81.9,Verified
DV001913,DOC001913,CUST00957,2025-05-13,Persona,Authentic,Matched,Matched,Expired,91.53,Verified
DV001914,DOC001914,CUST00957,2025-04-07,Manual Review,Authentic,Matched,Matched,Valid,87.47,Verified
DV001915,DOC001915,CUST00958,2024-06-22,Onfido,Authentic,Matched,Matched,Valid,92.08,Verified
DV001916,DOC001916,CUST00958,2024-02-14,Persona,Authentic,Matched,Matched,Valid,80.04,Verified
DV001917,DOC001917,CUST00959,2025-11-30,Manual Review,Authentic,Matched,Matched,Expired,94.17,Verified
DV001918,DOC001918,CUST00959,2024-10-26,Persona,Authentic,Matched,Matched,Valid,81.99,Verified
DV001919,DOC001919,CUST00960,2026-02-10,Internal KYC Engine,Authentic,Matched,Matched,Expired,96.83,Verified
DV001920,DOC001920,CUST00960,2024-05-11,Internal KYC Engine,Authentic,Matched,Matched,Valid,94.0,Verified
DV001921,DOC001921,CUST00961,2025-09-25,Onfido,Authentic,Matched,Matched,Expired,87.08,Verified
DV001922,DOC001922,CUST00961,2024-10-19,Persona,Authentic,Matched,Matched,Valid,94.54,Verified
DV001923,DOC001923,CUST00962,2025-12-05,Persona,Authentic,Matched,Matched,Valid,80.01,Verified
DV001924,DOC001924,CUST00962,2025-04-24,Onfido,Authentic,Matched,Matched,Valid,82.73,Verified
DV001925,DOC001925,CUST00963,2026-08-17,Manual Review,Authentic,Matched,Matched,Expired,99.25,Verified
DV001926,DOC001926,CUST00963,2026-12-30,Onfido,Authentic,Matched,Matched,Valid,98.32,Verified
DV001927,DOC001927,CUST00964,2026-02-10,Internal KYC Engine,Authentic,Matched,Matched,Expired,85.7,Verified
DV001928,DOC001928,CUST00964,2026-06-28,Onfido,Under Review,Review Required,Review Required,Review Required,74.3,Pending
DV001929,DOC001929,CUST00965,2024-08-30,Internal KYC Engine,Authentic,Matched,Matched,Expired,95.65,Verified
DV001930,DOC001930,CUST00965,2025-12-23,Persona,Authentic,Matched,Matched,Valid,98.9,Verified
DV001931,DOC001931,CUST00966,2024-08-01,Onfido,Authentic,Matched,Matched,Valid,93.55,Verified
DV001932,DOC001932,CUST00966,2026-10-18,Manual Review,Authentic,Matched,Matched,Valid,93.4,Verified
DV001933,DOC001933,CUST00967,2026-05-26,Internal KYC Engine,Authentic,Matched,Matched,Expired,99.38,Verified
DV001934,DOC001934,CUST00967,2026-08-22,Manual Review,Under Review,Matched,Review Required,Review Required,55.13,Pending
DV001935,DOC001935,CUST00968,2024-02-24,Persona,Authentic,Matched,Matched,Valid,81.34,Verified
DV001936,DOC001936,CUST00968,2025-10-19,Manual Review,Authentic,Matched,Matched,Valid,91.08,Verified
DV001937,DOC001937,CUST00969,2026-04-13,Onfido,Authentic,Matched,Matched,Expired,90.95,Verified
DV001938,DOC001938,CUST00969,2024-05-02,Persona,Authentic,Matched,Matched,Valid,95.94,Verified
DV001939,DOC001939,CUST00970,2024-05-21,Onfido,Authentic,Matched,Matched,Valid,82.64,Verified
DV001940,DOC001940,CUST00970,2026-06-23,Onfido,Authentic,Matched,Matched,Valid,87.82,Verified
DV001941,DOC001941,CUST00971,2026-09-05,Manual Review,Authentic,Matched,Matched,Valid,87.73,Verified
DV001942,DOC001942,CUST00971,2025-05-18,Persona,Authentic,Matched,Matched,Valid,84.09,Verified
DV001943,DOC001943,CUST00972,2024-09-09,Internal KYC Engine,Under Review,Matched,Matched,Review Required,69.83,Pending
DV001944,DOC001944,CUST00972,2024-05-26,Persona,Authentic,Matched,Matched,Valid,91.72,Verified
DV001945,DOC001945,CUST00973,2026-11-24,Internal KYC Engine,Authentic,Matched,Matched,Expired,87.57,Verified
DV001946,DOC001946,CUST00973,2025-08-08,Persona,Rejected,Review Required,Mismatch,Review Required,13.27,Rejected
DV001947,DOC001947,CUST00974,2025-01-29,Onfido,Authentic,Matched,Matched,Valid,92.13,Verified
DV001948,DOC001948,CUST00974,2025-05-16,Manual Review,Authentic,Matched,Matched,Valid,80.8,Verified
DV001949,DOC001949,CUST00975,2025-05-18,Persona,Authentic,Matched,Matched,Valid,96.6,Verified
DV001950,DOC001950,CUST00975,2024-05-29,Persona,Authentic,Matched,Matched,Valid,97.47,Verified
DV001951,DOC001951,CUST00976,2026-06-14,Internal KYC Engine,Authentic,Matched,Matched,Expired,82.86,Verified
DV001952,DOC001952,CUST00976,2026-10-25,Manual Review,Authentic,Matched,Matched,Valid,91.99,Verified
DV001953,DOC001953,CUST00977,2026-09-07,Internal KYC Engine,Under Review,Review Required,Matched,Review Required,53.68,Pending
DV001954,DOC001954,CUST00977,2025-02-17,Manual Review,Authentic,Matched,Matched,Valid,82.07,Verified
DV001955,DOC001955,CUST00978,2024-05-26,Internal KYC Engine,Authentic,Matched,Matched,Expired,88.25,Verified
DV001956,DOC001956,CUST00978,2026-12-08,Persona,Authentic,Matched,Matched,Valid,97.91,Verified
DV001957,DOC001957,CUST00979,2024-07-20,Internal KYC Engine,Authentic,Matched,Matched,Expired,80.82,Verified
DV001958,DOC001958,CUST00979,2024-03-03,Manual Review,Authentic,Matched,Matched,Valid,93.35,Verified
DV001959,DOC001959,CUST00980,2024-12-01,Manual Review,Authentic,Matched,Matched,Expired,96.08,Verified
DV001960,DOC001960,CUST00980,2025-01-11,Manual Review,Authentic,Matched,Matched,Valid,87.86,Verified
DV001961,DOC001961,CUST00981,2025-03-27,Internal KYC Engine,Authentic,Matched,Matched,Valid,88.9,Verified
DV001962,DOC001962,CUST00981,2024-10-22,Manual Review,Authentic,Matched,Matched,Valid,81.27,Verified
DV001963,DOC001963,CUST00982,2025-12-08,Persona,Under Review,Matched,Review Required,Review Required,59.16,Pending
DV001964,DOC001964,CUST00982,2025-05-24,Manual Review,Authentic,Matched,Matched,Valid,99.24,Verified
DV001965,DOC001965,CUST00983,2026-03-01,Manual Review,Under Review,Review Required,Review Required,Review Required,59.11,Pending
DV001966,DOC001966,CUST00983,2025-06-16,Manual Review,Authentic,Matched,Matched,Valid,99.55,Verified
DV001967,DOC001967,CUST00984,2026-05-22,Persona,Authentic,Matched,Matched,Expired,90.23,Verified
DV001968,DOC001968,CUST00984,2025-08-12,Internal KYC Engine,Authentic,Matched,Matched,Valid,83.29,Verified
DV001969,DOC001969,CUST00985,2024-02-14,Internal KYC Engine,Authentic,Matched,Matched,Valid,96.61,Verified
DV001970,DOC001970,CUST00985,2026-04-26,Persona,Under Review,Review Required,Matched,Review Required,59.13,Pending
DV001971,DOC001971,CUST00986,2026-05-07,Internal KYC Engine,Authentic,Matched,Matched,Valid,99.41,Verified
DV001972,DOC001972,CUST00986,2025-11-14,Onfido,Authentic,Matched,Matched,Valid,87.66,Verified
DV001973,DOC001973,CUST00987,2024-04-21,Manual Review,Authentic,Matched,Matched,Valid,82.86,Verified
DV001974,DOC001974,CUST00987,2026-07-05,Manual Review,Authentic,Matched,Matched,Valid,95.32,Verified
DV001975,DOC001975,CUST00988,2025-01-02,Persona,Authentic,Matched,Matched,Expired,94.22,Verified
DV001976,DOC001976,CUST00988,2025-03-17,Internal KYC Engine,Under Review,Review Required,Matched,Review Required,67.8,Pending
DV001977,DOC001977,CUST00989,2024-08-13,Internal KYC Engine,Under Review,Review Required,Matched,Review Required,52.12,Pending
DV001978,DOC001978,CUST00989,2026-01-30,Onfido,Authentic,Matched,Matched,Valid,88.74,Verified
DV001979,DOC001979,CUST00990,2025-02-05,Internal KYC Engine,Authentic,Matched,Matched,Expired,83.72,Verified
DV001980,DOC001980,CUST00990,2026-08-03,Onfido,Authentic,Matched,Matched,Valid,97.86,Verified
DV001981,DOC001981,CUST00991,2025-12-07,Manual Review,Authentic,Matched,Matched,Valid,85.74,Verified
DV001982,DOC001982,CUST00991,2026-08-07,Persona,Authentic,Matched,Matched,Valid,94.46,Verified
DV001983,DOC001983,CUST00992,2026-11-30,Internal KYC Engine,Authentic,Matched,Matched,Expired,87.47,Verified
DV001984,DOC001984,CUST00992,2024-04-16,Manual Review,Authentic,Matched,Matched,Valid,93.96,Verified
DV001985,DOC001985,CUST00993,2025-04-16,Persona,Authentic,Matched,Matched,Expired,80.48,Verified
DV001986,DOC001986,CUST00993,2026-07-16,Persona,Authentic,Matched,Matched,Valid,81.87,Verified
DV001987,DOC001987,CUST00994,2025-01-30,Manual Review,Authentic,Matched,Matched,Expired,95.48,Verified
DV001988,DOC001988,CUST00994,2024-11-15,Onfido,Authentic,Matched,Matched,Valid,92.9,Verified
DV001989,DOC001989,CUST00995,2025-07-06,Internal KYC Engine,Authentic,Matched,Matched,Expired,98.53,Verified
DV001990,DOC001990,CUST00995,2026-03-19,Manual Review,Authentic,Matched,Matched,Valid,81.28,Verified
DV001991,DOC001991,CUST00996,2026-06-30,Onfido,Authentic,Matched,Matched,Expired,88.0,Verified
DV001992,DOC001992,CUST00996,2026-04-13,Persona,Authentic,Matched,Matched,Valid,87.91,Verified
DV001993,DOC001993,CUST00997,2026-12-01,Manual Review,Authentic,Matched,Matched,Expired,93.42,Verified
DV001994,DOC001994,CUST00997,2024-08-19,Onfido,Authentic,Matched,Matched,Valid,84.01,Verified
DV001995,DOC001995,CUST00998,2024-11-06,Onfido,Authentic,Matched,Matched,Expired,99.77,Verified
DV001996,DOC001996,CUST00998,2024-04-10,Internal KYC Engine,Authentic,Matched,Matched,Valid,96.43,Verified
DV001997,DOC001997,CUST00999,2025-07-03,Persona,Authentic,Matched,Matched,Expired,90.07,Verified
DV001998,DOC001998,CUST00999,2025-06-02,Persona,Authentic,Matched,Matched,Valid,87.75,Verified
DV001999,DOC001999,CUST01000,2025-03-11,Manual Review,Authentic,Matched,Matched,Valid,84.09,Verified
